ID,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,subscribed
38873,-3.4,92.649,-30.1,0.7140000000000001,no
38874,-3.4,92.649,-30.1,0.7140000000000001,no
38877,-3.4,92.649,-30.1,0.7140000000000001,no
38878,-3.4,92.649,-30.1,0.7140000000000001,yes
38881,-3.4,92.649,-30.1,0.7140000000000001,yes
38884,-3.4,92.649,-30.1,0.7140000000000001,yes
38888,-3.4,92.649,-30.1,0.715,no
38889,-3.4,92.649,-30.1,0.715,yes
38890,-3.4,92.649,-30.1,0.715,no
38892,-3.4,92.649,-30.1,0.715,yes
38898,-3.4,92.649,-30.1,0.715,yes
38901,-3.4,92.649,-30.1,0.716,yes
38903,-3.4,92.649,-30.1,0.716,no
38904,-3.4,92.649,-30.1,0.716,no
38905,-3.4,92.649,-30.1,0.716,no
38911,-3.4,92.649,-30.1,0.716,yes
38912,-3.4,92.649,-30.1,0.716,yes
38914,-3.4,92.649,-30.1,0.716,yes
38915,-3.4,92.649,-30.1,0.716,no
38916,-3.4,92.649,-30.1,0.716,no
38917,-3.4,92.649,-30.1,0.716,no
38921,-3.4,92.649,-30.1,0.716,no
38926,-3.4,92.649,-30.1,0.716,no
38927,-3.4,92.649,-30.1,0.716,yes
38929,-3.4,92.649,-30.1,0.716,yes
38930,-3.4,92.649,-30.1,0.716,yes
38931,-3.4,92.649,-30.1,0.716,yes
38934,-3.4,92.649,-30.1,0.716,yes
38935,-3.4,92.649,-30.1,0.716,yes
38936,-3.4,92.649,-30.1,0.716,no
38938,-3.4,92.649,-30.1,0.716,yes
38941,-3.4,92.649,-30.1,0.718,no
38942,-3.4,92.649,-30.1,0.718,yes
38945,-3.4,92.649,-30.1,0.718,no
38948,-3.4,92.649,-30.1,0.7190000000000001,no
38949,-3.4,92.649,-30.1,0.7190000000000001,yes
38952,-3.4,92.649,-30.1,0.7190000000000001,no
38954,-3.4,92.649,-30.1,0.7190000000000001,no
38956,-3.4,92.649,-30.1,0.7190000000000001,no
38957,-3.4,92.649,-30.1,0.7190000000000001,no
38962,-3.0,92.713,-33.0,0.721,yes
38964,-3.0,92.713,-33.0,0.72,yes
38965,-3.0,92.713,-33.0,0.72,yes
38966,-3.0,92.713,-33.0,0.72,yes
38967,-3.0,92.713,-33.0,0.72,yes
38971,-3.0,92.713,-33.0,0.72,no
38973,-3.0,92.713,-33.0,0.72,no
38974,-3.0,92.713,-33.0,0.72,yes
38976,-3.0,92.713,-33.0,0.718,yes
38977,-3.0,92.713,-33.0,0.718,no
38978,-3.0,92.713,-33.0,0.718,no
38982,-3.0,92.713,-33.0,0.718,no
38984,-3.0,92.713,-33.0,0.718,no
38986,-3.0,92.713,-33.0,0.7170000000000001,no
38987,-3.0,92.713,-33.0,0.7170000000000001,yes
38989,-3.0,92.713,-33.0,0.7170000000000001,yes
38993,-3.0,92.713,-33.0,0.7170000000000001,yes
38996,-3.0,92.713,-33.0,0.7170000000000001,yes
38998,-3.0,92.713,-33.0,0.7170000000000001,no
39002,-3.0,92.713,-33.0,0.7170000000000001,no
39003,-3.0,92.713,-33.0,0.715,yes
39004,-3.0,92.713,-33.0,0.715,yes
39008,-3.0,92.713,-33.0,0.715,yes
39014,-3.0,92.713,-33.0,0.715,yes
39016,-3.0,92.713,-33.0,0.715,no
39018,-3.0,92.713,-33.0,0.715,yes
39023,-3.0,92.713,-33.0,0.7140000000000001,yes
39025,-3.0,92.713,-33.0,0.7140000000000001,no
39026,-3.0,92.713,-33.0,0.7140000000000001,yes
39029,-3.0,92.713,-33.0,0.7140000000000001,no
39033,-3.0,92.713,-33.0,0.715,no
39034,-3.0,92.713,-33.0,0.715,no
39035,-3.0,92.713,-33.0,0.715,no
39036,-3.0,92.713,-33.0,0.715,no
39040,-3.0,92.713,-33.0,0.715,yes
39041,-3.0,92.713,-33.0,0.715,yes
39044,-3.0,92.713,-33.0,0.715,yes
39046,-3.0,92.713,-33.0,0.715,yes
39047,-3.0,92.713,-33.0,0.715,no
39048,-3.0,92.713,-33.0,0.715,yes
39049,-3.0,92.713,-33.0,0.715,no
39053,-3.0,92.713,-33.0,0.7120000000000001,no
39054,-3.0,92.713,-33.0,0.7120000000000001,no
39055,-3.0,92.713,-33.0,0.7120000000000001,no
39058,-3.0,92.713,-33.0,0.7120000000000001,yes
39059,-3.0,92.713,-33.0,0.7120000000000001,no
39061,-3.0,92.713,-33.0,0.7120000000000001,yes
39062,-3.0,92.713,-33.0,0.7120000000000001,no
39063,-3.0,92.713,-33.0,0.71,yes
39064,-3.0,92.713,-33.0,0.71,no
39065,-3.0,92.713,-33.0,0.71,yes
39066,-3.0,92.713,-33.0,0.71,yes
39068,-3.0,92.713,-33.0,0.71,no
39071,-3.0,92.713,-33.0,0.71,no
39072,-3.0,92.713,-33.0,0.7090000000000001,no
39074,-3.0,92.713,-33.0,0.7090000000000001,yes
39075,-3.0,92.713,-33.0,0.7090000000000001,no
39077,-3.0,92.713,-33.0,0.7090000000000001,no
39078,-3.0,92.713,-33.0,0.7090000000000001,yes
39084,-3.0,92.713,-33.0,0.708,yes
39086,-3.0,92.713,-33.0,0.706,yes
39090,-3.0,92.713,-33.0,0.7070000000000001,no
39094,-3.0,92.713,-33.0,0.7070000000000001,no
39095,-3.0,92.713,-33.0,0.7070000000000001,yes
39096,-3.0,92.713,-33.0,0.7070000000000001,no
39097,-3.0,92.713,-33.0,0.7070000000000001,no
39101,-3.0,92.713,-33.0,0.706,no
39103,-3.0,92.713,-33.0,0.706,yes
39104,-3.0,92.713,-33.0,0.706,yes
39105,-3.0,92.713,-33.0,0.706,yes
39106,-3.0,92.713,-33.0,0.706,yes
39108,-3.0,92.713,-33.0,0.706,no
39109,-3.0,92.713,-33.0,0.706,no
39110,-3.0,92.713,-33.0,0.706,yes
39111,-3.0,92.713,-33.0,0.706,yes
39117,-3.0,92.713,-33.0,0.7070000000000001,yes
39118,-3.0,92.713,-33.0,0.7070000000000001,yes
39120,-3.0,92.713,-33.0,0.7070000000000001,yes
39122,-3.0,92.713,-33.0,0.7070000000000001,no
39124,-3.0,92.713,-33.0,0.7070000000000001,yes
39127,-3.0,92.713,-33.0,0.7,no
39128,-3.0,92.713,-33.0,0.7,no
39129,-3.0,92.713,-33.0,0.7,no
39130,-1.8,93.369,-34.8,0.655,yes
39133,-1.8,93.369,-34.8,0.655,yes
39134,-1.8,93.369,-34.8,0.655,yes
39135,-1.8,93.369,-34.8,0.655,yes
39141,-1.8,93.369,-34.8,0.655,no
39144,-1.8,93.369,-34.8,0.655,yes
39147,-1.8,93.369,-34.8,0.655,yes
39148,-1.8,93.369,-34.8,0.655,yes
39151,-1.8,93.369,-34.8,0.655,yes
39152,-1.8,93.369,-34.8,0.655,yes
39153,-1.8,93.369,-34.8,0.655,yes
39154,-1.8,93.369,-34.8,0.655,yes
39156,-1.8,93.369,-34.8,0.655,yes
39157,-1.8,93.369,-34.8,0.655,yes
39159,-1.8,93.369,-34.8,0.655,yes
39160,-1.8,93.369,-34.8,0.655,yes
39164,-1.8,93.369,-34.8,0.654,yes
39165,-1.8,93.369,-34.8,0.654,no
39167,-1.8,93.369,-34.8,0.654,yes
39168,-1.8,93.369,-34.8,0.654,no
39169,-1.8,93.369,-34.8,0.654,yes
39170,-1.8,93.369,-34.8,0.654,yes
39172,-1.8,93.369,-34.8,0.654,no
39175,-1.8,93.369,-34.8,0.654,yes
39176,-1.8,93.369,-34.8,0.654,no
39177,-1.8,93.369,-34.8,0.654,no
39178,-1.8,93.369,-34.8,0.654,yes
39179,-1.8,93.369,-34.8,0.653,no
39180,-1.8,93.369,-34.8,0.653,no
39183,-1.8,93.369,-34.8,0.653,yes
39184,-1.8,93.369,-34.8,0.653,yes
39186,-1.8,93.369,-34.8,0.653,no
39187,-1.8,93.369,-34.8,0.653,no
39189,-1.8,93.369,-34.8,0.653,yes
39192,-1.8,93.369,-34.8,0.653,no
39196,-1.8,93.369,-34.8,0.653,yes
39198,-1.8,93.369,-34.8,0.652,yes
39203,-1.8,93.369,-34.8,0.652,no
39206,-1.8,93.369,-34.8,0.652,yes
39207,-1.8,93.369,-34.8,0.652,no
39208,-1.8,93.369,-34.8,0.652,yes
39209,-1.8,93.369,-34.8,0.652,yes
39213,-1.8,93.369,-34.8,0.652,yes
39214,-1.8,93.369,-34.8,0.652,no
39215,-1.8,93.369,-34.8,0.652,yes
39216,-1.8,93.369,-34.8,0.652,yes
39217,-1.8,93.369,-34.8,0.652,yes
39218,-1.8,93.369,-34.8,0.652,yes
39220,-1.8,93.369,-34.8,0.652,yes
39221,-1.8,93.369,-34.8,0.652,yes
39222,-1.8,93.369,-34.8,0.652,yes
39224,-1.8,93.369,-34.8,0.652,yes
39225,-1.8,93.369,-34.8,0.652,yes
39226,-1.8,93.369,-34.8,0.652,yes
39227,-1.8,93.369,-34.8,0.652,yes
39228,-1.8,93.369,-34.8,0.652,yes
39231,-1.8,93.369,-34.8,0.652,yes
39232,-1.8,93.369,-34.8,0.652,yes
39233,-1.8,93.369,-34.8,0.6509999999999999,yes
39235,-1.8,93.369,-34.8,0.6509999999999999,no
39236,-1.8,93.369,-34.8,0.6509999999999999,no
39237,-1.8,93.369,-34.8,0.6509999999999999,no
39239,-1.8,93.369,-34.8,0.6509999999999999,yes
39240,-1.8,93.369,-34.8,0.65,yes
39241,-1.8,93.369,-34.8,0.65,no
39242,-1.8,93.369,-34.8,0.65,no
39243,-1.8,93.369,-34.8,0.65,no
39244,-1.8,93.369,-34.8,0.65,no
39247,-1.8,93.369,-34.8,0.65,no
39248,-1.8,93.369,-34.8,0.65,no
39249,-1.8,93.369,-34.8,0.65,no
39251,-1.8,93.369,-34.8,0.65,yes
39252,-1.8,93.369,-34.8,0.649,no
39253,-1.8,93.369,-34.8,0.649,no
39254,-1.8,93.369,-34.8,0.649,no
39255,-1.8,93.369,-34.8,0.649,yes
39256,-1.8,93.369,-34.8,0.649,yes
39257,-1.8,93.369,-34.8,0.649,no
39258,-1.8,93.369,-34.8,0.649,yes
39260,-1.8,93.369,-34.8,0.649,yes
39261,-1.8,93.369,-34.8,0.649,yes
39262,-1.8,93.369,-34.8,0.6459999999999999,yes
39263,-1.8,93.369,-34.8,0.6459999999999999,no
39264,-1.8,93.369,-34.8,0.6459999999999999,no
39268,-1.8,93.369,-34.8,0.6459999999999999,yes
39269,-1.8,93.369,-34.8,0.6459999999999999,no
39270,-1.8,93.369,-34.8,0.6459999999999999,no
39271,-1.8,93.369,-34.8,0.6459999999999999,no
39272,-1.8,93.369,-34.8,0.6459999999999999,yes
39273,-1.8,93.369,-34.8,0.6459999999999999,no
39274,-1.8,93.369,-34.8,0.6459999999999999,no
39281,-1.8,93.369,-34.8,0.6459999999999999,yes
39283,-1.8,93.369,-34.8,0.6459999999999999,yes
39284,-1.8,93.369,-34.8,0.6459999999999999,no
39286,-1.8,93.369,-34.8,0.6459999999999999,yes
39288,-1.8,93.369,-34.8,0.6459999999999999,yes
39290,-1.8,93.369,-34.8,0.6459999999999999,no
39291,-1.8,93.369,-34.8,0.6459999999999999,yes
39292,-1.8,93.369,-34.8,0.6459999999999999,yes
39294,-1.8,93.369,-34.8,0.6459999999999999,no
39295,-1.8,93.369,-34.8,0.6459999999999999,yes
39298,-1.8,93.369,-34.8,0.6459999999999999,yes
39300,-1.8,93.369,-34.8,0.644,no
39301,-1.8,93.369,-34.8,0.644,no
39302,-1.8,93.369,-34.8,0.644,no
39305,-1.8,93.369,-34.8,0.643,yes
39306,-1.8,93.369,-34.8,0.643,no
39307,-1.8,93.369,-34.8,0.643,no
39308,-1.8,93.369,-34.8,0.643,no
39314,-1.8,93.369,-34.8,0.643,yes
39315,-1.8,93.369,-34.8,0.643,yes
39318,-1.8,93.369,-34.8,0.643,yes
39319,-1.8,93.369,-34.8,0.639,yes
39321,-1.8,93.369,-34.8,0.639,yes
39322,-1.8,93.369,-34.8,0.639,yes
39323,-1.8,93.369,-34.8,0.639,yes
39325,-1.8,93.369,-34.8,0.639,yes
39326,-1.8,93.369,-34.8,0.639,no
39328,-1.8,93.369,-34.8,0.639,yes
39329,-1.8,93.369,-34.8,0.639,yes
39330,-1.8,93.369,-34.8,0.639,no
39331,-1.8,93.369,-34.8,0.639,no
39333,-1.8,93.369,-34.8,0.639,yes
39334,-1.8,93.369,-34.8,0.637,yes
39335,-1.8,93.369,-34.8,0.637,no
39336,-1.8,93.369,-34.8,0.637,yes
39338,-1.8,93.369,-34.8,0.637,yes
39340,-1.8,93.369,-34.8,0.635,yes
39344,-1.8,93.369,-34.8,0.635,yes
39345,-1.8,93.369,-34.8,0.635,no
39348,-1.8,93.369,-34.8,0.635,yes
39349,-1.8,93.369,-34.8,0.635,yes
39353,-1.8,93.369,-34.8,0.636,no
39355,-1.8,93.369,-34.8,0.636,yes
39358,-1.8,93.369,-34.8,0.636,no
39361,-1.8,93.369,-34.8,0.636,no
39362,-1.8,93.369,-34.8,0.636,no
39364,-1.8,93.369,-34.8,0.635,yes
39365,-1.8,93.369,-34.8,0.635,no
39366,-1.8,93.369,-34.8,0.635,no
39367,-1.8,93.369,-34.8,0.635,no
39368,-1.8,93.369,-34.8,0.635,no
39369,-1.8,93.369,-34.8,0.635,no
39371,-1.8,93.369,-34.8,0.635,no
39373,-1.8,93.369,-34.8,0.635,no
39375,-1.8,93.369,-34.8,0.635,yes
39376,-1.8,93.369,-34.8,0.635,no
39377,-1.8,93.369,-34.8,0.635,no
39378,-1.8,93.369,-34.8,0.635,yes
39380,-1.8,93.369,-34.8,0.635,yes
39383,-1.8,93.369,-34.8,0.635,no
39385,-1.8,93.369,-34.8,0.635,yes
39388,-1.8,93.369,-34.8,0.634,yes
39389,-1.8,93.369,-34.8,0.634,yes
39390,-1.8,93.369,-34.8,0.634,yes
39391,-1.8,93.369,-34.8,0.634,no
39392,-1.8,93.369,-34.8,0.634,yes
39394,-1.8,93.749,-34.6,0.635,yes
39395,-1.8,93.749,-34.6,0.635,no
39396,-1.8,93.749,-34.6,0.635,yes
39397,-1.8,93.749,-34.6,0.635,yes
39399,-1.8,93.749,-34.6,0.635,no
39400,-1.8,93.749,-34.6,0.635,yes
39402,-1.8,93.749,-34.6,0.635,no
39406,-1.8,93.749,-34.6,0.638,no
39407,-1.8,93.749,-34.6,0.638,yes
39408,-1.8,93.749,-34.6,0.638,yes
39409,-1.8,93.749,-34.6,0.638,yes
39410,-1.8,93.749,-34.6,0.638,no
39413,-1.8,93.749,-34.6,0.64,no
39421,-1.8,93.749,-34.6,0.64,yes
39425,-1.8,93.749,-34.6,0.642,no
39426,-1.8,93.749,-34.6,0.642,no
39428,-1.8,93.749,-34.6,0.642,no
39429,-1.8,93.749,-34.6,0.642,no
39430,-1.8,93.749,-34.6,0.642,no
39431,-1.8,93.749,-34.6,0.642,no
39432,-1.8,93.749,-34.6,0.642,yes
39433,-1.8,93.749,-34.6,0.642,no
39434,-1.8,93.749,-34.6,0.642,no
39436,-1.8,93.749,-34.6,0.642,no
39438,-1.8,93.749,-34.6,0.642,yes
39439,-1.8,93.749,-34.6,0.642,no
39442,-1.8,93.749,-34.6,0.644,no
39443,-1.8,93.749,-34.6,0.644,yes
39444,-1.8,93.749,-34.6,0.644,yes
39445,-1.8,93.749,-34.6,0.644,yes
39446,-1.8,93.749,-34.6,0.644,yes
39447,-1.8,93.749,-34.6,0.644,yes
39450,-1.8,93.749,-34.6,0.644,no
39451,-1.8,93.749,-34.6,0.644,yes
39453,-1.8,93.749,-34.6,0.644,yes
39455,-1.8,93.749,-34.6,0.644,yes
39457,-1.8,93.749,-34.6,0.644,no
39458,-1.8,93.749,-34.6,0.644,no
39459,-1.8,93.749,-34.6,0.644,no
39460,-1.8,93.749,-34.6,0.644,yes
39464,-1.8,93.749,-34.6,0.644,no
39467,-1.8,93.749,-34.6,0.643,no
39469,-1.8,93.749,-34.6,0.643,no
39470,-1.8,93.749,-34.6,0.643,no
39471,-1.8,93.749,-34.6,0.643,yes
39473,-1.8,93.749,-34.6,0.643,no
39475,-1.8,93.749,-34.6,0.642,yes
39476,-1.8,93.749,-34.6,0.642,yes
39478,-1.8,93.749,-34.6,0.642,yes
39479,-1.8,93.749,-34.6,0.642,yes
39480,-1.8,93.749,-34.6,0.642,no
39481,-1.8,93.749,-34.6,0.642,yes
39485,-1.8,93.749,-34.6,0.642,yes
39490,-1.8,93.749,-34.6,0.642,yes
39491,-1.8,93.749,-34.6,0.644,yes
39492,-1.8,93.749,-34.6,0.644,yes
39496,-1.8,93.749,-34.6,0.644,no
39498,-1.8,93.749,-34.6,0.644,yes
39499,-1.8,93.749,-34.6,0.645,no
39503,-1.8,93.749,-34.6,0.645,yes
39504,-1.8,93.749,-34.6,0.645,yes
39505,-1.8,93.749,-34.6,0.645,yes
39507,-1.8,93.749,-34.6,0.645,no
39509,-1.8,93.749,-34.6,0.645,no
39511,-1.8,93.749,-34.6,0.645,yes
39514,-1.8,93.749,-34.6,0.645,no
39515,-1.8,93.749,-34.6,0.645,yes
39516,-1.8,93.749,-34.6,0.645,no
39517,-1.8,93.749,-34.6,0.645,yes
39518,-1.8,93.749,-34.6,0.645,no
39520,-1.8,93.749,-34.6,0.645,yes
39521,-1.8,93.749,-34.6,0.645,no
39523,-1.8,93.749,-34.6,0.645,no
39524,-1.8,93.749,-34.6,0.645,no
39525,-1.8,93.749,-34.6,0.6459999999999999,no
39526,-1.8,93.749,-34.6,0.6459999999999999,yes
39528,-1.8,93.749,-34.6,0.6459999999999999,no
39533,-1.8,93.749,-34.6,0.6459999999999999,yes
39537,-1.8,93.749,-34.6,0.654,yes
39538,-1.8,93.749,-34.6,0.654,yes
39539,-1.8,93.749,-34.6,0.654,yes
39540,-1.8,93.749,-34.6,0.654,yes
39545,-1.8,93.749,-34.6,0.659,yes
39549,-1.8,93.749,-34.6,0.659,yes
39550,-1.8,93.749,-34.6,0.659,no
39556,-1.8,93.749,-34.6,0.659,yes
39557,-1.8,93.749,-34.6,0.6629999999999999,no
39558,-1.8,93.749,-34.6,0.6629999999999999,yes
39559,-1.8,93.749,-34.6,0.6629999999999999,no
39561,-1.8,93.749,-34.6,0.6629999999999999,yes
39563,-1.8,93.749,-34.6,0.6629999999999999,no
39565,-1.8,93.749,-34.6,0.6629999999999999,yes
39568,-1.8,93.876,-40.0,0.6679999999999999,no
39569,-1.8,93.876,-40.0,0.6679999999999999,yes
39570,-1.8,93.876,-40.0,0.6679999999999999,no
39571,-1.8,93.876,-40.0,0.6679999999999999,no
39572,-1.8,93.876,-40.0,0.6679999999999999,no
39573,-1.8,93.876,-40.0,0.6679999999999999,no
39574,-1.8,93.876,-40.0,0.6679999999999999,yes
39575,-1.8,93.876,-40.0,0.6679999999999999,yes
39576,-1.8,93.876,-40.0,0.6679999999999999,yes
39577,-1.8,93.876,-40.0,0.6679999999999999,no
39579,-1.8,93.876,-40.0,0.6679999999999999,yes
39581,-1.8,93.876,-40.0,0.6679999999999999,yes
39582,-1.8,93.876,-40.0,0.6679999999999999,yes
39583,-1.8,93.876,-40.0,0.6679999999999999,no
39584,-1.8,93.876,-40.0,0.6679999999999999,no
39585,-1.8,93.876,-40.0,0.6679999999999999,yes
39588,-1.8,93.876,-40.0,0.672,yes
39589,-1.8,93.876,-40.0,0.672,no
39590,-1.8,93.876,-40.0,0.672,no
39591,-1.8,93.876,-40.0,0.672,yes
39593,-1.8,93.876,-40.0,0.672,no
39594,-1.8,93.876,-40.0,0.672,no
39595,-1.8,93.876,-40.0,0.672,yes
39599,-1.8,93.876,-40.0,0.672,no
39602,-1.8,93.876,-40.0,0.677,no
39603,-1.8,93.876,-40.0,0.677,yes
39604,-1.8,93.876,-40.0,0.677,yes
39605,-1.8,93.876,-40.0,0.677,yes
39607,-1.8,93.876,-40.0,0.677,yes
39609,-1.8,93.876,-40.0,0.677,no
39610,-1.8,93.876,-40.0,0.677,no
39611,-1.8,93.876,-40.0,0.677,yes
39613,-1.8,93.876,-40.0,0.677,yes
39614,-1.8,93.876,-40.0,0.682,no
39616,-1.8,93.876,-40.0,0.682,yes
39618,-1.8,93.876,-40.0,0.682,no
39619,-1.8,93.876,-40.0,0.682,yes
39621,-1.8,93.876,-40.0,0.682,no
39623,-1.8,93.876,-40.0,0.682,yes
39626,-1.8,93.876,-40.0,0.682,yes
39627,-1.8,93.876,-40.0,0.682,no
39629,-1.8,93.876,-40.0,0.682,yes
39632,-1.8,93.876,-40.0,0.682,no
39634,-1.8,93.876,-40.0,0.682,no
39635,-1.8,93.876,-40.0,0.682,no
39637,-1.8,93.876,-40.0,0.682,yes
39638,-1.8,93.876,-40.0,0.682,yes
39639,-1.8,93.876,-40.0,0.682,yes
39640,-1.8,93.876,-40.0,0.682,yes
39641,-1.8,93.876,-40.0,0.682,no
39642,-1.8,93.876,-40.0,0.682,yes
39643,-1.8,93.876,-40.0,0.682,yes
39644,-1.8,93.876,-40.0,0.682,yes
39645,-1.8,93.876,-40.0,0.682,no
39646,-1.8,93.876,-40.0,0.682,yes
39647,-1.8,93.876,-40.0,0.682,no
39648,-1.8,93.876,-40.0,0.682,yes
39649,-1.8,93.876,-40.0,0.682,yes
39650,-1.8,93.876,-40.0,0.682,yes
39651,-1.8,93.876,-40.0,0.682,no
39652,-1.8,93.876,-40.0,0.682,no
39654,-1.8,93.876,-40.0,0.6829999999999999,yes
39655,-1.8,93.876,-40.0,0.6829999999999999,no
39656,-1.8,93.876,-40.0,0.6829999999999999,yes
39657,-1.8,93.876,-40.0,0.6829999999999999,yes
39658,-1.8,93.876,-40.0,0.6829999999999999,yes
39659,-1.8,93.876,-40.0,0.6829999999999999,yes
39660,-1.8,93.876,-40.0,0.6829999999999999,yes
39661,-1.8,93.876,-40.0,0.6829999999999999,yes
39662,-1.8,93.876,-40.0,0.6829999999999999,yes
39663,-1.8,93.876,-40.0,0.6829999999999999,yes
39664,-1.8,93.876,-40.0,0.6829999999999999,yes
39665,-1.8,93.876,-40.0,0.6829999999999999,no
39666,-1.8,93.876,-40.0,0.6829999999999999,yes
39667,-1.8,93.876,-40.0,0.684,yes
39668,-1.8,93.876,-40.0,0.684,yes
39669,-1.8,93.876,-40.0,0.684,no
39672,-1.8,93.876,-40.0,0.684,no
39673,-1.8,93.876,-40.0,0.684,no
39674,-1.8,93.876,-40.0,0.684,yes
39675,-1.8,93.876,-40.0,0.684,yes
39676,-1.8,93.876,-40.0,0.684,yes
39677,-1.8,93.876,-40.0,0.684,yes
39680,-1.8,93.876,-40.0,0.684,yes
39682,-1.8,93.876,-40.0,0.684,yes
39683,-1.8,93.876,-40.0,0.685,yes
39685,-1.8,93.876,-40.0,0.685,yes
39688,-1.8,93.876,-40.0,0.685,yes
39689,-1.8,93.876,-40.0,0.685,no
39690,-1.8,93.876,-40.0,0.685,yes
39693,-1.8,93.876,-40.0,0.688,yes
39697,-1.8,93.876,-40.0,0.69,yes
39698,-1.8,93.876,-40.0,0.6920000000000001,no
39699,-1.8,93.876,-40.0,0.6920000000000001,yes
39700,-1.8,93.876,-40.0,0.6920000000000001,no
39701,-1.8,93.876,-40.0,0.6920000000000001,no
39706,-1.8,93.876,-40.0,0.6920000000000001,no
39708,-1.8,93.876,-40.0,0.695,yes
39710,-1.8,93.876,-40.0,0.695,no
39711,-1.8,93.876,-40.0,0.695,yes
39712,-1.8,93.876,-40.0,0.695,yes
39713,-1.8,93.876,-40.0,0.695,no
39714,-1.8,93.876,-40.0,0.695,yes
39715,-1.8,93.876,-40.0,0.695,no
39716,-1.8,93.876,-40.0,0.695,yes
39719,-1.8,93.876,-40.0,0.6970000000000001,yes
39720,-1.8,93.876,-40.0,0.6970000000000001,no
39722,-1.8,93.876,-40.0,0.6970000000000001,no
39723,-1.8,93.876,-40.0,0.6970000000000001,yes
39724,-1.8,93.876,-40.0,0.6970000000000001,yes
39725,-1.8,93.876,-40.0,0.6970000000000001,yes
39726,-1.8,93.876,-40.0,0.6970000000000001,yes
39727,-1.8,93.876,-40.0,0.6970000000000001,yes
39733,-1.8,93.876,-40.0,0.6970000000000001,yes
39734,-1.8,93.876,-40.0,0.6970000000000001,yes
39736,-1.8,93.876,-40.0,0.6970000000000001,yes
39737,-1.8,93.876,-40.0,0.6970000000000001,no
39738,-1.8,93.876,-40.0,0.6970000000000001,yes
39740,-1.8,93.876,-40.0,0.6970000000000001,yes
39742,-1.8,93.876,-40.0,0.6990000000000001,yes
39743,-1.8,93.876,-40.0,0.6990000000000001,no
39745,-1.8,93.876,-40.0,0.6990000000000001,yes
39746,-1.8,93.876,-40.0,0.6990000000000001,yes
39749,-1.8,93.876,-40.0,0.6990000000000001,yes
39755,-1.8,93.876,-40.0,0.6990000000000001,yes
39756,-1.8,93.876,-40.0,0.6990000000000001,yes
39757,-1.8,93.876,-40.0,0.6990000000000001,no
39758,-1.8,93.876,-40.0,0.6990000000000001,no
39761,-1.8,93.876,-40.0,0.6990000000000001,no
39762,-1.8,93.876,-40.0,0.6990000000000001,no
39763,-1.8,93.876,-40.0,0.6990000000000001,yes
39769,-1.8,93.876,-40.0,0.701,no
39771,-1.8,93.876,-40.0,0.701,no
39772,-1.8,93.876,-40.0,0.701,yes
39773,-1.8,93.876,-40.0,0.701,no
39777,-1.8,93.876,-40.0,0.701,no
39780,-1.7,94.055,-39.8,0.7020000000000001,no
39783,-1.7,94.055,-39.8,0.7020000000000001,no
39785,-1.7,94.055,-39.8,0.7020000000000001,yes
39786,-1.7,94.055,-39.8,0.7020000000000001,yes
39787,-1.7,94.055,-39.8,0.7020000000000001,yes
39788,-1.7,94.055,-39.8,0.7020000000000001,no
39789,-1.7,94.055,-39.8,0.7020000000000001,no
39791,-1.7,94.055,-39.8,0.7020000000000001,yes
39792,-1.7,94.055,-39.8,0.7020000000000001,no
39793,-1.7,94.055,-39.8,0.7020000000000001,no
39796,-1.7,94.055,-39.8,0.7020000000000001,yes
39797,-1.7,94.055,-39.8,0.7020000000000001,yes
39798,-1.7,94.055,-39.8,0.7020000000000001,no
39802,-1.7,94.055,-39.8,0.7040000000000001,yes
39803,-1.7,94.055,-39.8,0.7040000000000001,yes
39804,-1.7,94.055,-39.8,0.7040000000000001,yes
39805,-1.7,94.055,-39.8,0.7040000000000001,no
39806,-1.7,94.055,-39.8,0.7040000000000001,yes
39807,-1.7,94.055,-39.8,0.7040000000000001,no
39811,-1.7,94.055,-39.8,0.7070000000000001,no
39812,-1.7,94.055,-39.8,0.7070000000000001,no
39813,-1.7,94.055,-39.8,0.7070000000000001,no
39820,-1.7,94.055,-39.8,0.713,yes
39823,-1.7,94.055,-39.8,0.713,no
39827,-1.7,94.055,-39.8,0.715,yes
39828,-1.7,94.055,-39.8,0.715,yes
39829,-1.7,94.055,-39.8,0.715,yes
39830,-1.7,94.055,-39.8,0.715,yes
39831,-1.7,94.055,-39.8,0.715,yes
39833,-1.7,94.055,-39.8,0.715,no
39834,-1.7,94.055,-39.8,0.715,yes
39835,-1.7,94.055,-39.8,0.715,yes
39837,-1.7,94.055,-39.8,0.715,yes
39840,-1.7,94.055,-39.8,0.7190000000000001,no
39841,-1.7,94.055,-39.8,0.7190000000000001,yes
39842,-1.7,94.055,-39.8,0.72,no
39843,-1.7,94.055,-39.8,0.72,yes
39844,-1.7,94.055,-39.8,0.72,yes
39845,-1.7,94.055,-39.8,0.72,yes
39846,-1.7,94.055,-39.8,0.72,yes
39850,-1.7,94.055,-39.8,0.72,no
39852,-1.7,94.055,-39.8,0.72,yes
39854,-1.7,94.055,-39.8,0.72,yes
39856,-1.7,94.055,-39.8,0.72,yes
39857,-1.7,94.055,-39.8,0.72,yes
39861,-1.7,94.055,-39.8,0.72,no
39863,-1.7,94.055,-39.8,0.72,yes
39865,-1.7,94.055,-39.8,0.72,no
39866,-1.7,94.055,-39.8,0.723,yes
