ID,age,job,marital,education,default,housing,loan,previous
39505,26,student,single,high.school,no,yes,yes,2
39507,62,technician,married,,no,yes,no,1
39509,29,admin.,single,university.degree,no,yes,no,1
39511,38,management,divorced,university.degree,no,yes,no,1
39514,46,admin.,married,high.school,no,yes,yes,2
39515,29,technician,married,university.degree,no,yes,no,1
39516,30,student,single,high.school,no,yes,yes,1
39517,20,student,single,high.school,no,no,no,3
39518,46,admin.,married,high.school,no,yes,no,4
39520,71,retired,married,basic.4y,no,no,no,1
39521,24,blue-collar,single,high.school,no,no,no,1
39523,29,technician,married,university.degree,no,no,no,1
39524,24,blue-collar,single,high.school,no,yes,no,1
39525,27,student,single,university.degree,no,yes,yes,1
39526,39,management,married,university.degree,no,no,no,2
39528,24,student,single,basic.9y,no,yes,no,1
39533,44,management,married,,no,no,no,1
39537,52,admin.,married,,no,yes,no,1
39538,52,admin.,married,,no,yes,no,1
39539,28,admin.,single,,no,yes,no,4
39540,33,admin.,married,university.degree,no,yes,no,1
39545,38,admin.,single,high.school,no,yes,no,1
39549,37,technician,married,professional.course,no,no,no,1
39550,26,admin.,single,university.degree,no,yes,no,1
39556,38,admin.,single,high.school,no,yes,yes,1
39557,34,technician,married,professional.course,no,yes,no,2
39558,36,blue-collar,married,,no,no,no,1
39559,30,management,married,university.degree,no,yes,no,1
39561,35,admin.,married,university.degree,no,no,yes,1
39563,28,technician,single,university.degree,no,no,yes,1
39565,31,student,single,university.degree,no,yes,yes,2
39568,37,admin.,married,university.degree,no,no,no,2
39569,39,admin.,married,high.school,no,yes,no,2
39570,52,admin.,married,university.degree,no,no,no,2
39571,29,admin.,single,university.degree,no,no,no,2
39572,30,admin.,single,university.degree,no,no,no,1
39573,30,blue-collar,single,professional.course,no,no,no,1
39574,48,blue-collar,married,basic.9y,no,yes,no,3
39575,18,student,single,,no,yes,no,1
39576,18,student,single,,no,yes,no,1
39577,79,retired,married,basic.9y,no,no,no,2
39579,43,technician,single,professional.course,no,no,no,2
39581,24,student,single,high.school,no,yes,no,2
39582,52,technician,married,university.degree,no,no,yes,2
39583,19,student,single,basic.9y,no,yes,no,3
39584,29,student,single,high.school,no,no,no,1
39585,51,services,married,high.school,no,no,no,1
39588,24,student,single,high.school,no,no,no,2
39589,24,student,single,high.school,no,yes,no,2
39590,24,student,single,high.school,no,yes,no,3
39591,24,student,single,high.school,no,yes,no,5
39593,18,student,single,,no,no,no,2
39594,29,admin.,single,university.degree,no,no,no,2
39595,29,admin.,single,university.degree,no,yes,no,1
39599,48,admin.,single,university.degree,no,yes,no,1
39602,36,technician,married,professional.course,no,yes,no,1
39603,37,technician,married,university.degree,no,yes,no,4
39604,33,services,married,high.school,no,no,no,1
39605,52,admin.,married,university.degree,no,yes,yes,5
39607,52,admin.,married,university.degree,no,no,no,2
39609,19,student,single,basic.4y,no,yes,no,1
39610,18,student,single,,no,yes,no,2
39611,52,technician,married,university.degree,no,no,no,4
39613,31,student,single,,no,no,no,1
39614,78,retired,divorced,basic.4y,no,yes,no,2
39616,44,technician,married,university.degree,no,yes,no,1
39618,44,technician,married,university.degree,no,no,yes,1
39619,30,student,single,high.school,no,no,no,2
39621,44,technician,married,university.degree,no,no,no,1
39623,44,admin.,single,university.degree,no,yes,no,1
39626,22,student,single,,no,yes,no,2
39627,38,entrepreneur,married,professional.course,no,no,no,2
39629,38,entrepreneur,married,professional.course,no,yes,no,4
39632,24,student,single,high.school,no,yes,no,2
39634,54,technician,married,university.degree,no,yes,no,1
39635,50,admin.,married,university.degree,no,,,1
39637,58,admin.,married,high.school,no,yes,no,1
39638,50,admin.,married,university.degree,no,yes,no,3
39639,77,retired,married,university.degree,no,yes,no,4
39640,66,blue-collar,married,,no,yes,no,2
39641,50,admin.,married,high.school,no,yes,no,2
39642,61,management,married,university.degree,no,no,no,1
39643,48,unemployed,married,professional.course,no,no,no,3
39644,48,unemployed,married,professional.course,no,yes,no,2
39645,50,admin.,married,high.school,no,no,no,5
39646,40,technician,married,professional.course,no,yes,no,4
39647,30,admin.,single,high.school,no,yes,no,1
39648,60,admin.,married,,no,yes,no,2
39649,48,unemployed,married,professional.course,no,no,no,1
39650,77,retired,married,university.degree,no,yes,no,4
39651,30,admin.,single,high.school,no,no,no,1
39652,47,management,married,university.degree,no,yes,no,3
39654,45,blue-collar,married,professional.course,no,yes,no,2
39655,92,retired,married,,no,yes,no,2
39656,58,management,married,university.degree,no,no,no,4
39657,31,admin.,married,university.degree,no,yes,no,1
39658,41,unemployed,married,basic.9y,no,yes,no,4
39659,28,admin.,single,high.school,no,yes,no,1
39660,29,admin.,single,university.degree,no,no,no,3
39661,39,services,married,high.school,no,yes,no,3
39662,70,retired,married,basic.4y,no,yes,no,2
39663,40,admin.,single,basic.9y,no,yes,no,3
39664,40,admin.,single,basic.9y,no,yes,no,3
39665,28,admin.,single,high.school,no,yes,no,1
39666,60,management,married,,no,yes,no,5
39667,29,admin.,married,university.degree,no,yes,yes,2
39668,52,management,married,university.degree,no,no,no,1
39669,52,management,married,university.degree,no,no,no,1
39672,32,admin.,married,university.degree,no,no,no,1
39673,41,admin.,married,university.degree,no,yes,no,1
39674,68,retired,married,basic.4y,no,yes,yes,1
39675,33,technician,married,professional.course,no,yes,no,4
39676,76,retired,married,basic.4y,no,yes,no,2
39677,65,admin.,married,university.degree,no,yes,no,1
39680,52,management,married,university.degree,no,yes,no,3
39682,71,admin.,married,basic.4y,no,yes,yes,2
39683,29,student,single,university.degree,no,yes,no,1
39685,33,admin.,married,university.degree,no,yes,no,2
39688,60,blue-collar,married,basic.4y,no,yes,no,2
39689,33,admin.,married,university.degree,no,no,no,3
39690,63,retired,married,professional.course,no,yes,yes,1
39693,47,services,divorced,university.degree,no,yes,yes,3
39697,28,student,single,high.school,no,no,yes,5
39698,68,retired,married,professional.course,no,,,2
39699,68,retired,married,professional.course,no,no,yes,1
39700,45,,married,university.degree,no,yes,no,1
39701,45,management,married,basic.9y,no,yes,no,3
39706,34,admin.,married,high.school,no,yes,no,3
39708,28,student,single,university.degree,no,,,2
39710,31,services,single,basic.9y,no,,,3
39711,61,blue-collar,married,basic.6y,no,yes,yes,2
39712,41,management,married,,no,yes,no,2
39713,34,admin.,married,university.degree,no,no,no,2
39714,34,admin.,married,university.degree,no,yes,no,3
39715,29,services,single,high.school,no,yes,no,2
39716,45,self-employed,married,high.school,no,no,no,1
39719,80,retired,married,basic.4y,no,no,no,3
39720,51,management,married,university.degree,no,yes,no,4
39722,79,retired,married,basic.9y,no,yes,yes,1
39723,24,unemployed,single,high.school,no,yes,no,2
39724,76,retired,divorced,basic.4y,no,yes,no,1
39725,45,technician,single,university.degree,no,no,no,1
39726,20,student,single,,no,no,no,5
39727,20,student,single,,no,no,no,1
39733,69,retired,married,high.school,no,no,no,1
39734,92,retired,divorced,,,no,no,1
39736,31,technician,divorced,university.degree,no,no,no,3
39737,84,retired,married,basic.9y,no,yes,no,1
39738,28,admin.,single,university.degree,no,no,no,2
39740,70,retired,divorced,high.school,no,yes,no,2
39742,60,retired,married,high.school,no,no,no,1
39743,49,technician,married,university.degree,no,no,no,1
39745,36,admin.,married,university.degree,no,yes,yes,2
39746,37,student,divorced,university.degree,no,yes,no,1
39749,43,technician,married,professional.course,no,no,no,1
39755,61,admin.,married,,no,no,no,2
39756,22,student,single,high.school,,yes,yes,1
39757,35,unemployed,married,high.school,no,yes,no,2
39758,33,admin.,married,university.degree,no,yes,no,3
39761,25,technician,single,high.school,no,yes,no,2
39762,74,retired,married,professional.course,no,no,no,3
39763,29,technician,married,professional.course,no,no,no,2
39769,30,admin.,married,university.degree,no,no,yes,2
39771,31,,single,high.school,no,yes,yes,1
39772,56,unemployed,married,basic.9y,no,no,no,1
39773,29,technician,single,high.school,no,no,no,3
39777,31,,single,high.school,no,no,no,2
39780,47,admin.,single,university.degree,no,yes,no,4
39783,29,blue-collar,single,basic.9y,no,no,no,2
39785,25,services,single,,no,yes,no,2
39786,76,housemaid,married,basic.4y,no,yes,no,1
39787,25,services,single,,no,yes,no,3
39788,25,services,single,,no,yes,no,2
39789,39,admin.,married,high.school,no,yes,no,1
39791,29,admin.,married,university.degree,no,no,yes,1
39792,23,technician,single,professional.course,,yes,yes,3
39793,59,retired,divorced,professional.course,no,no,no,1
39796,51,technician,married,university.degree,no,yes,no,1
39797,39,technician,married,university.degree,no,no,yes,1
39798,20,technician,single,professional.course,no,yes,no,1
39802,22,admin.,single,university.degree,no,no,no,1
39803,48,admin.,divorced,high.school,no,no,no,1
39804,29,technician,single,professional.course,no,yes,no,1
39805,29,admin.,single,university.degree,no,yes,no,2
39806,34,admin.,married,high.school,no,yes,no,2
39807,34,admin.,married,high.school,no,yes,no,1
39811,38,blue-collar,married,basic.6y,no,no,yes,2
39812,38,blue-collar,married,basic.6y,no,no,no,3
39813,38,blue-collar,married,basic.6y,no,yes,no,2
39820,35,technician,single,professional.course,no,yes,no,2
39823,21,student,single,high.school,no,yes,no,2
39827,34,technician,married,high.school,no,yes,no,4
39828,29,admin.,single,university.degree,no,yes,no,3
39829,34,admin.,married,university.degree,no,no,no,2
39830,33,admin.,single,university.degree,no,no,no,1
39831,44,technician,married,university.degree,no,yes,no,3
39833,29,admin.,single,university.degree,no,yes,no,1
39834,44,technician,married,university.degree,no,no,no,1
39835,28,services,married,high.school,no,no,yes,2
39837,29,admin.,single,university.degree,no,no,no,4
39840,37,admin.,married,university.degree,no,yes,no,2
39841,37,admin.,married,university.degree,no,,,1
39842,35,admin.,single,university.degree,no,no,yes,3
39843,50,management,married,university.degree,no,no,no,1
39844,36,management,divorced,university.degree,no,yes,no,4
39845,23,student,single,high.school,no,yes,no,1
39846,39,technician,married,university.degree,no,yes,no,5
39850,39,management,married,university.degree,no,no,no,1
39852,36,self-employed,single,university.degree,no,no,yes,4
39854,59,unemployed,married,basic.4y,no,yes,no,2
39856,35,admin.,single,university.degree,no,yes,no,1
39857,22,student,single,high.school,no,no,yes,2
39861,33,services,married,high.school,no,no,no,1
39863,29,self-employed,single,university.degree,no,yes,no,1
39865,27,student,single,university.degree,no,no,yes,4
39866,31,technician,married,professional.course,no,yes,no,1
39867,29,admin.,married,high.school,no,yes,no,1
39868,56,management,married,basic.6y,no,yes,no,2
39869,60,housemaid,married,basic.4y,no,yes,no,1
39870,29,admin.,married,high.school,no,,,3
39871,31,technician,married,professional.course,no,yes,no,2
39872,31,technician,married,professional.course,no,yes,no,2
39873,37,unemployed,married,university.degree,no,yes,no,2
39874,35,management,divorced,university.degree,no,yes,yes,2
39876,29,admin.,married,high.school,no,yes,no,1
39878,33,blue-collar,married,basic.9y,no,yes,no,2
39880,24,student,single,high.school,no,no,no,1
39881,28,management,single,university.degree,no,yes,no,2
39883,28,management,single,university.degree,no,yes,no,1
39891,24,student,single,high.school,no,no,yes,2
39893,65,,married,,no,yes,no,2
39894,26,admin.,single,university.degree,no,no,yes,1
39896,70,blue-collar,married,basic.4y,no,no,yes,1
39899,30,admin.,married,high.school,no,yes,no,1
39901,27,technician,single,professional.course,no,no,no,3
39904,24,student,single,high.school,no,no,no,1
39905,36,management,married,university.degree,no,no,no,2
39906,36,management,married,university.degree,no,no,no,2
39907,32,admin.,single,university.degree,no,no,no,2
39908,45,admin.,divorced,university.degree,no,no,yes,2
39909,27,admin.,single,high.school,no,yes,no,1
39910,36,admin.,single,university.degree,no,yes,no,1
39911,36,admin.,single,university.degree,no,no,no,1
39912,36,blue-collar,single,high.school,no,yes,yes,1
39913,35,technician,divorced,professional.course,no,no,no,2
39915,36,blue-collar,single,high.school,no,no,no,1
39918,40,blue-collar,married,basic.9y,no,yes,no,2
39919,24,student,single,high.school,no,no,no,2
39920,33,management,single,university.degree,no,yes,no,3
39921,22,student,single,high.school,no,yes,no,2
39922,59,technician,married,professional.course,no,no,no,1
39923,74,retired,divorced,basic.4y,no,no,no,1
39927,44,self-employed,divorced,professional.course,no,yes,yes,1
39929,37,unemployed,single,university.degree,no,yes,no,1
39932,68,retired,married,basic.4y,no,yes,no,1
39937,39,admin.,married,university.degree,no,yes,no,1
39939,69,retired,divorced,professional.course,no,no,no,2
39940,37,technician,single,university.degree,no,yes,no,2
39941,23,student,single,basic.6y,no,no,no,1
39942,30,technician,married,university.degree,no,no,yes,1
39943,30,technician,married,university.degree,no,no,no,1
39944,36,admin.,married,university.degree,no,yes,yes,4
39950,27,admin.,single,university.degree,no,yes,no,1
39951,53,management,divorced,university.degree,no,yes,no,2
39953,37,unemployed,married,university.degree,,yes,no,2
39955,51,admin.,married,university.degree,no,yes,no,3
39956,32,technician,married,university.degree,no,no,no,1
39958,51,blue-collar,married,basic.4y,no,no,yes,1
39960,32,blue-collar,single,high.school,no,no,no,2
39961,32,blue-collar,single,high.school,no,no,no,1
39964,62,blue-collar,married,high.school,no,yes,no,3
39970,36,management,married,university.degree,no,no,no,1
39971,81,retired,divorced,high.school,no,no,no,4
39973,50,blue-collar,married,basic.4y,no,no,no,1
39974,76,retired,married,professional.course,,yes,no,1
39975,76,retired,married,professional.course,,yes,no,2
39976,56,retired,married,high.school,no,no,no,1
39977,64,retired,married,professional.course,no,no,no,3
39978,27,unemployed,single,basic.4y,no,no,no,2
39980,23,student,single,basic.9y,no,yes,no,3
39981,35,admin.,married,university.degree,no,yes,no,1
39982,25,student,single,high.school,no,yes,yes,3
39983,38,entrepreneur,married,basic.6y,no,no,no,3
39990,32,blue-collar,married,basic.4y,no,yes,no,1
39992,26,admin.,married,high.school,no,no,no,3
39993,27,,single,university.degree,no,yes,no,2
39996,30,technician,single,university.degree,no,yes,no,2
39998,33,services,married,high.school,no,yes,no,2
39999,56,retired,married,basic.4y,no,yes,no,2
40004,26,admin.,married,high.school,no,yes,yes,1
40007,52,admin.,married,university.degree,no,yes,yes,3
40009,37,admin.,single,high.school,no,yes,yes,2
40010,37,admin.,single,high.school,no,no,no,3
40011,35,management,married,university.degree,no,yes,yes,1
40012,34,admin.,married,high.school,no,yes,no,1
40014,60,management,married,university.degree,no,yes,yes,2
40015,37,admin.,single,high.school,no,no,no,3
40016,27,admin.,single,high.school,no,no,no,2
40017,38,admin.,married,high.school,no,no,no,2
40020,39,blue-collar,married,basic.6y,no,yes,no,1
40022,37,admin.,single,university.degree,no,yes,no,3
40024,37,admin.,single,university.degree,no,yes,no,3
40025,55,admin.,married,university.degree,no,yes,no,2
40026,35,admin.,single,university.degree,no,no,no,1
40027,27,services,single,high.school,no,,,1
40029,55,admin.,married,university.degree,no,yes,yes,1
40030,48,admin.,single,university.degree,no,yes,no,1
40031,52,admin.,single,high.school,no,no,no,1
40038,41,admin.,divorced,university.degree,no,yes,no,2
40040,30,admin.,single,university.degree,no,yes,no,1
40043,46,admin.,married,high.school,no,yes,no,2
40044,30,admin.,single,university.degree,no,no,no,2
40045,83,housemaid,divorced,basic.4y,no,yes,yes,3
40048,46,admin.,married,high.school,no,yes,yes,2
40049,43,self-employed,married,university.degree,no,no,no,1
40050,83,housemaid,divorced,basic.4y,no,yes,no,1
40052,35,entrepreneur,single,university.degree,no,yes,no,2
40053,55,admin.,married,high.school,no,no,no,1
40054,33,admin.,married,high.school,no,yes,yes,1
40055,35,admin.,married,high.school,no,yes,no,1
40057,34,admin.,single,high.school,no,no,no,1
40059,58,admin.,married,high.school,no,yes,no,2
40060,75,retired,married,university.degree,no,yes,no,2
40061,29,admin.,single,high.school,no,yes,no,1
40062,37,admin.,married,high.school,no,,,1
40063,21,student,single,,no,yes,yes,2
40064,25,services,single,high.school,no,no,yes,4
40065,21,student,single,,no,no,no,1
40067,21,student,single,,no,yes,no,2
40069,39,technician,married,professional.course,no,yes,no,1
40074,21,student,single,,no,no,no,1
40075,25,services,single,high.school,no,yes,no,2
40077,34,admin.,married,university.degree,no,yes,no,2
40078,72,retired,married,basic.4y,no,no,yes,1
40080,72,retired,married,basic.4y,no,yes,no,1
40081,72,retired,married,basic.4y,no,yes,no,1
40085,79,retired,married,basic.4y,no,no,yes,1
40091,39,admin.,divorced,university.degree,no,yes,yes,1
40092,36,technician,single,university.degree,no,yes,yes,1
40093,59,retired,divorced,basic.4y,no,no,yes,2
40095,28,blue-collar,single,high.school,no,no,yes,2
40096,62,technician,married,,no,no,yes,1
40098,62,technician,married,,no,,,1
40100,62,technician,married,,no,yes,no,1
40102,28,student,single,high.school,no,yes,yes,2
40103,24,admin.,single,high.school,no,no,no,1
40104,19,student,single,basic.9y,no,no,yes,2
40105,59,retired,divorced,basic.4y,no,yes,yes,1
40108,62,technician,married,,no,no,no,2
40109,62,technician,married,,no,yes,no,2
40110,33,admin.,single,university.degree,no,yes,no,1
40112,28,student,single,high.school,no,yes,no,1
40113,29,admin.,married,university.degree,no,yes,yes,1
40115,29,admin.,single,high.school,no,no,no,3
40116,22,services,single,professional.course,no,no,no,1
40117,83,retired,married,university.degree,no,yes,no,2
40119,83,retired,married,university.degree,no,no,no,1
40122,29,admin.,married,university.degree,no,yes,no,2
40123,29,admin.,married,university.degree,no,,,1
40124,24,student,single,high.school,no,yes,yes,1
40125,31,unemployed,single,university.degree,no,yes,no,3
40126,35,technician,single,professional.course,no,yes,no,1
40127,35,technician,single,professional.course,no,yes,no,2
40128,22,services,single,professional.course,no,no,no,1
40131,35,technician,single,professional.course,no,yes,no,1
40132,29,admin.,single,high.school,no,yes,no,1
40134,53,blue-collar,single,basic.9y,no,no,no,2
40135,30,student,single,professional.course,no,yes,no,2
40136,31,admin.,single,high.school,no,yes,no,1
40141,29,technician,single,basic.9y,no,yes,no,1
40142,78,retired,married,,no,yes,no,1
40146,35,admin.,married,university.degree,no,yes,no,1
40147,34,services,married,basic.9y,no,yes,yes,1
40151,23,blue-collar,single,basic.9y,no,yes,no,1
40152,27,blue-collar,single,high.school,no,yes,no,2
40153,52,technician,married,basic.6y,no,yes,no,1
40155,37,services,married,high.school,no,no,no,2
40156,28,services,single,high.school,no,yes,no,1
40158,30,admin.,single,university.degree,no,no,no,2
40159,28,self-employed,single,university.degree,no,no,no,2
40160,32,admin.,single,university.degree,no,yes,no,1
40161,20,student,single,basic.9y,no,yes,no,3
40163,70,retired,divorced,basic.4y,no,no,no,2
40164,35,admin.,married,university.degree,no,no,no,1
40165,23,blue-collar,single,basic.9y,no,no,no,1
40166,32,admin.,single,university.degree,no,yes,no,1
40168,47,admin.,single,basic.9y,no,yes,yes,1
40171,63,retired,married,basic.4y,no,yes,no,1
40172,31,admin.,single,university.degree,no,yes,no,2
40173,26,technician,single,university.degree,no,no,no,1
40174,32,admin.,single,university.degree,no,no,no,3
40175,44,admin.,married,,no,no,no,1
40177,60,admin.,married,university.degree,no,no,no,2
40180,43,technician,divorced,,no,no,no,1
40183,29,admin.,single,high.school,no,yes,no,1
40184,26,technician,single,university.degree,no,yes,no,2
40185,32,management,single,university.degree,no,no,no,1
40188,59,technician,married,professional.course,no,yes,no,1
40190,54,admin.,married,university.degree,no,no,yes,2
40191,22,admin.,single,university.degree,no,yes,no,2
40192,56,technician,married,professional.course,no,yes,no,1
40193,49,technician,divorced,professional.course,no,yes,no,1
40195,72,retired,married,basic.4y,no,yes,no,1
40197,78,retired,married,basic.4y,no,yes,no,1
40198,56,technician,married,professional.course,no,no,no,1
40201,78,retired,married,basic.4y,no,yes,no,2
40204,28,technician,single,university.degree,no,no,no,2
40206,66,housemaid,married,basic.4y,no,no,yes,1
40207,29,technician,single,professional.course,no,no,yes,2
40208,54,,married,basic.9y,no,yes,no,2
40210,23,student,single,,no,no,no,1
40214,38,admin.,married,high.school,no,no,no,1
40215,48,technician,married,professional.course,no,no,no,1
40217,23,admin.,single,university.degree,no,yes,no,2
40221,37,unemployed,single,university.degree,no,yes,yes,2
40223,24,technician,single,professional.course,no,yes,no,1
40226,24,services,single,high.school,no,yes,no,2
40229,45,management,married,university.degree,no,yes,no,2
40232,34,technician,single,basic.9y,no,no,no,1
40234,60,admin.,married,basic.9y,no,no,no,2
40235,24,services,single,high.school,no,yes,no,2
40236,56,services,married,high.school,no,yes,no,1
40237,45,management,married,university.degree,no,no,yes,1
40238,31,student,single,university.degree,no,no,no,2
40242,32,technician,single,university.degree,no,no,no,2
40243,24,technician,married,professional.course,no,no,no,1
40244,42,,single,university.degree,no,yes,no,2
40245,26,admin.,single,high.school,no,yes,no,1
40246,26,admin.,single,university.degree,no,no,no,3
40248,29,admin.,single,university.degree,no,yes,no,1
40249,35,blue-collar,married,basic.9y,no,yes,no,2
40250,51,technician,married,high.school,no,no,no,3
40251,65,management,married,university.degree,no,yes,no,2
40257,35,admin.,married,university.degree,no,no,no,4
40258,68,retired,married,university.degree,no,yes,no,1
40259,68,retired,married,university.degree,no,no,no,1
40260,61,admin.,married,,no,yes,yes,1
40261,24,technician,single,professional.course,no,yes,no,1
40262,84,retired,divorced,basic.4y,no,yes,yes,2
40264,32,admin.,single,university.degree,no,yes,no,1
40265,23,student,single,,no,no,no,2
40270,52,admin.,married,professional.course,no,yes,yes,1
40271,28,technician,single,professional.course,no,yes,no,1
40272,52,admin.,married,professional.course,no,yes,yes,1
40273,77,retired,married,basic.4y,no,,,1
40274,26,student,single,high.school,no,no,no,1
40275,48,housemaid,married,professional.course,no,yes,no,2
40276,68,retired,divorced,high.school,no,yes,yes,1
40278,24,student,single,professional.course,no,no,no,3
40279,25,self-employed,single,,no,,,2
40282,66,retired,divorced,high.school,no,no,no,1
40284,50,housemaid,married,basic.4y,no,no,yes,1
40285,47,admin.,married,university.degree,no,yes,yes,2
40286,48,housemaid,married,professional.course,no,no,no,1
40287,26,technician,single,professional.course,no,no,no,2
40288,60,retired,married,professional.course,no,yes,yes,2
40291,80,retired,divorced,basic.4y,no,no,yes,2
40292,34,admin.,divorced,university.degree,no,yes,no,1
40293,50,housemaid,married,basic.6y,no,no,no,2
40294,50,entrepreneur,divorced,university.degree,no,yes,no,3
40295,31,technician,single,university.degree,no,no,no,1
40296,51,admin.,married,university.degree,no,no,no,1
40297,65,management,married,high.school,no,yes,no,2
40298,31,technician,single,university.degree,no,yes,no,2
40300,71,retired,married,basic.4y,no,yes,no,3
40301,31,technician,single,university.degree,no,no,no,1
40302,34,admin.,married,university.degree,no,yes,no,3
40305,27,services,single,high.school,no,no,no,2
40306,32,management,single,university.degree,no,no,no,1
40307,23,admin.,single,university.degree,no,no,yes,1
40308,41,admin.,married,university.degree,no,yes,no,3
40309,37,management,married,university.degree,no,yes,no,1
40310,35,admin.,married,university.degree,no,yes,no,2
40313,40,management,married,university.degree,no,no,no,2
40315,37,admin.,married,university.degree,no,yes,no,2
40316,34,self-employed,married,university.degree,no,,,2
40317,40,management,married,university.degree,no,yes,no,1
40320,46,admin.,married,high.school,no,no,no,3
40321,33,services,single,high.school,no,yes,no,1
40322,25,student,single,high.school,no,no,no,4
40324,31,student,single,,no,no,no,1
40329,31,student,single,,no,yes,no,3
40332,25,student,single,high.school,no,yes,no,1
40334,31,self-employed,single,university.degree,no,no,no,2
40335,62,retired,married,basic.4y,no,no,no,2
40336,67,retired,married,basic.4y,no,no,no,1
40337,33,services,single,high.school,no,yes,no,2
40339,31,technician,single,,no,no,no,2
40340,33,admin.,single,university.degree,no,yes,yes,2
40341,53,services,married,basic.9y,no,yes,no,1
40342,31,technician,single,,no,yes,no,3
40343,28,admin.,married,university.degree,no,yes,no,1
40346,31,student,single,university.degree,no,no,no,2
40348,37,technician,single,university.degree,no,yes,no,4
40349,28,admin.,single,university.degree,no,yes,yes,2
40350,28,unemployed,single,basic.9y,no,no,yes,1
40351,31,student,single,university.degree,no,no,no,2
40352,47,services,divorced,,no,yes,no,1
40353,21,student,single,high.school,no,yes,no,1
40356,75,retired,married,,no,no,no,4
40357,30,student,single,high.school,no,no,no,1
40358,21,student,single,high.school,no,yes,no,2
40359,58,blue-collar,married,basic.4y,no,yes,no,1
40360,48,admin.,married,university.degree,no,yes,yes,3
40361,28,student,single,,,yes,no,1
40362,35,technician,married,university.degree,no,yes,no,3
40364,27,student,single,university.degree,no,yes,no,3
40365,28,student,single,basic.9y,no,yes,no,1
40366,61,retired,married,university.degree,no,no,no,1
40367,47,admin.,married,university.degree,no,,,2
40368,27,student,single,university.degree,no,no,no,3
40369,30,admin.,single,university.degree,no,no,no,1
40370,59,,married,,no,no,no,1
40371,28,student,single,basic.9y,no,no,yes,3
40372,28,student,single,basic.9y,no,no,no,2
40373,18,student,single,,no,yes,no,1
40375,48,blue-collar,married,basic.9y,no,no,no,3
40376,27,student,single,university.degree,no,yes,no,5
40377,34,admin.,married,university.degree,no,yes,no,2
40379,18,student,single,,no,yes,no,2
40380,48,admin.,single,university.degree,no,yes,no,2
40381,47,admin.,married,university.degree,no,no,no,2
40382,30,admin.,single,university.degree,no,yes,no,2
40384,44,services,divorced,basic.6y,no,yes,no,1
40385,30,blue-collar,single,professional.course,no,no,no,1
40386,46,admin.,single,high.school,no,no,no,1
40387,41,admin.,divorced,high.school,no,yes,yes,2
40388,46,admin.,single,high.school,no,no,no,4
40389,26,unemployed,single,university.degree,no,yes,no,2
40390,46,technician,married,professional.course,no,no,no,1
40391,26,unemployed,single,university.degree,no,yes,no,3
40395,48,admin.,divorced,university.degree,no,no,no,6
40396,44,admin.,single,university.degree,no,no,no,2
40397,27,technician,single,university.degree,no,yes,no,5
40398,47,admin.,married,high.school,no,no,no,1
40400,77,retired,married,basic.4y,no,no,no,4
40403,30,student,single,high.school,no,no,no,1
40407,46,technician,married,professional.course,no,yes,no,4
40412,60,housemaid,married,basic.4y,no,no,no,4
40413,59,retired,married,professional.course,no,yes,no,2
40416,41,admin.,divorced,high.school,no,yes,no,3
40417,27,admin.,single,university.degree,no,no,no,3
40418,59,retired,married,professional.course,no,no,no,1
40419,41,admin.,divorced,high.school,no,yes,no,2
40420,41,admin.,divorced,high.school,no,yes,no,3
40421,77,management,married,,no,yes,no,6
40422,41,technician,divorced,university.degree,no,yes,no,1
40423,41,technician,divorced,university.degree,no,yes,no,3
40425,24,admin.,single,university.degree,no,yes,yes,2
40426,24,admin.,single,university.degree,no,no,no,2
40431,26,services,single,high.school,no,no,no,3
40432,30,self-employed,single,university.degree,no,no,no,1
40433,26,admin.,single,university.degree,no,no,no,2
40434,47,management,married,university.degree,no,yes,no,2
40435,35,unemployed,married,high.school,no,yes,no,1
40436,47,management,married,university.degree,no,yes,no,6
40438,56,blue-collar,divorced,basic.4y,no,yes,no,4
40439,29,services,single,university.degree,no,no,no,1
40441,26,admin.,single,university.degree,no,no,no,1
40442,26,admin.,single,university.degree,no,no,no,5
40445,73,retired,divorced,basic.4y,,yes,no,1
40447,25,unemployed,single,high.school,no,no,no,3
40449,34,blue-collar,married,basic.9y,no,no,yes,1
40450,92,retired,married,,no,no,yes,1
40451,19,student,single,,no,no,no,1
40452,50,admin.,single,university.degree,no,no,no,2
40454,65,retired,married,professional.course,no,yes,no,3
40456,37,management,married,university.degree,no,yes,yes,1
40458,70,retired,married,basic.4y,no,yes,no,1
40460,31,admin.,married,university.degree,no,no,no,1
40461,55,admin.,divorced,high.school,no,yes,no,3
40465,61,admin.,married,university.degree,no,yes,yes,2
40466,26,student,single,high.school,no,yes,no,1
40467,51,blue-collar,married,basic.9y,no,yes,no,4
40468,77,retired,married,,no,no,no,2
40469,92,retired,married,,no,no,yes,4
40470,75,retired,married,basic.4y,no,no,no,3
40472,35,admin.,married,university.degree,no,yes,no,3
40473,66,admin.,divorced,university.degree,no,yes,no,2
40474,35,admin.,married,university.degree,no,yes,yes,2
40475,41,admin.,married,university.degree,no,yes,no,3
40476,42,technician,married,professional.course,no,no,no,2
40477,71,admin.,married,basic.4y,no,yes,no,2
40478,67,housemaid,divorced,professional.course,no,no,no,2
40479,60,blue-collar,married,basic.4y,no,yes,no,1
40480,52,management,married,university.degree,no,yes,no,3
40484,76,retired,married,university.degree,no,yes,no,3
